methodology_version,fold_id,dataset,split,recording_id,group_id,original_label,mapped_label_if_applicable,grouping_type,source_file,sampling_rate_hz,rpm,load,fault_type,fault_severity,bearing_position,session,experiment_id,temporal_block_id,temporal_start_sample,temporal_end_sample,guard_before,guard_after,is_usable,notes
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_48.3328,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/48.3328.csv,50000,2899.968,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_49.3568,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/49.3568.csv,50000,2961.408,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_50.5856,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/50.5856.csv,50000,3035.136,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_51.2,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/51.2.csv,50000,3072.0,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_52.224,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/52.224.csv,50000,3133.44,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_53.4528,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/53.4528.csv,50000,3207.168,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_54.0672,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/54.0672.csv,50000,3244.032,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_55.296,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/55.296.csv,50000,3317.76,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_56.7296,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/56.7296.csv,50000,3403.776,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_57.5488,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/57.5488.csv,50000,3452.928,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_58.5728,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/58.5728.csv,50000,3514.368,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_59.392,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/59.392.csv,50000,3563.52,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_60.6208,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/60.6208.csv,50000,3637.248,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,validation,mafaulda_underhang_outer_race_20g_61.44,mafaulda_underhang_outer_race_20g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/20g/61.44.csv,50000,3686.4,added_mass_20g,bearing_outer_race,added_mass_20g,underhang,,mafaulda_underhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_13.1072,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/13.1072.csv,50000,786.432,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_14.7456,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/14.7456.csv,50000,884.736,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_16.384,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/16.384.csv,50000,983.04,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_17.8176,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/17.8176.csv,50000,1069.056,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_18.6368,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/18.6368.csv,50000,1118.208,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_19.2512,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/19.2512.csv,50000,1155.072,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_20.6848,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/20.6848.csv,50000,1241.088,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_21.0944,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/21.0944.csv,50000,1265.664,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_22.3232,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/22.3232.csv,50000,1339.392,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_23.552,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/23.552.csv,50000,1413.12,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_24.3712,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/24.3712.csv,50000,1462.2720000000002,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_25.8048,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/25.8048.csv,50000,1548.288,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_26.2144,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/26.2144.csv,50000,1572.864,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_27.2384,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/27.2384.csv,50000,1634.304,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_28.672,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/28.672.csv,50000,1720.32,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_29.4912,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/29.4912.csv,50000,1769.472,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_30.9248,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/30.9248.csv,50000,1855.488,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_31.5392,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/31.5392.csv,50000,1892.352,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_32.5632,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/32.5632.csv,50000,1953.792,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_33.1776,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/33.1776.csv,50000,1990.656,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_34.2016,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/34.2016.csv,50000,2052.096,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_35.6352,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/35.6352.csv,50000,2138.112,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_36.4544,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/36.4544.csv,50000,2187.264,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_37.4784,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/37.4784.csv,50000,2248.704,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_38.0928,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/38.0928.csv,50000,2285.568,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_39.3216,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/39.3216.csv,50000,2359.296,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_39.936,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/39.936.csv,50000,2396.16,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_40.96,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/40.96.csv,50000,2457.6,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_42.1888,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/42.1888.csv,50000,2531.328,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_43.4176,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/43.4176.csv,50000,2605.056,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_44.2368,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/44.2368.csv,50000,2654.208,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_45.6704,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/45.6704.csv,50000,2740.224,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_46.8992,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/46.8992.csv,50000,2813.952,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_47.104,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/47.104.csv,50000,2826.24,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_48.128,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/48.128.csv,50000,2887.68,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_48.9472,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/48.9472.csv,50000,2936.8320000000003,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_outer_race_35g_58.9824,mafaulda_underhang_outer_race_35g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/35g/58.9824.csv,50000,3538.944,added_mass_35g,bearing_outer_race,added_mass_35g,underhang,,mafaulda_underhang_outer_race_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_13.5168,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/13.5168.csv,50000,811.008,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_14.336,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/14.336.csv,50000,860.16,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_15.7696,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/15.7696.csv,50000,946.176,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_16.7936,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/16.7936.csv,50000,1007.616,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_17.6128,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/17.6128.csv,50000,1056.768,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_18.432,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/18.432.csv,50000,1105.9199999999998,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_19.8656,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/19.8656.csv,50000,1191.936,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_20.0704,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/20.0704.csv,50000,1204.224,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_21.0944,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/21.0944.csv,50000,1265.664,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_21.9136,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/21.9136.csv,50000,1314.816,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_23.3472,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/23.3472.csv,50000,1400.832,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,train,mafaulda_underhang_outer_race_6g_24.1664,mafaulda_underhang_outer_race_6g,underhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/underhang/outer_race/6g/24.1664.csv,50000,1449.984,added_mass_6g,bearing_outer_race,added_mass_6g,underhang,,mafaulda_underhang_outer_race_6g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
