window_id,dataset,class,rpm,sampling_rate_hz,n_fft,hop_ratio,transform,spectral_entropy_norm,grad_energy_freq,grad_energy_time,mean_resolvable_peaks_per_frame,mean_peak_neighbour_contrast,l1_l2_concentration
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_24.7808:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,1486.848,50000,256,0.25,log1p,0.93,0.2534,0.3567,5.29,0.7333,0.7591
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_24.7808:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,1486.848,50000,256,0.5,log1p,0.9298,0.2539,0.5281,5.37,0.7367,0.7588
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_24.7808:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,1486.848,50000,512,0.25,log1p,0.9531,0.2499,0.3553,8.88,0.6145,0.8067
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_24.7808:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,1486.848,50000,512,0.5,log1p,0.953,0.2499,0.4392,8.92,0.617,0.8065
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_24.7808:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,1486.848,50000,1024,0.25,log1p,0.9663,0.2933,0.304,17.54,0.6287,0.8369
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_24.7808:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,1486.848,50000,1024,0.5,log1p,0.9663,0.2947,0.3786,17.47,0.6386,0.8368
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_24.7808:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,1486.848,50000,2048,0.25,log1p,0.9745,0.3256,0.3243,31.19,0.8325,0.8584
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_24.7808:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,1486.848,50000,2048,0.5,log1p,0.9744,0.3269,0.3985,30.64,0.8706,0.8579
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_24.7808:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,1486.848,50000,4096,0.25,log1p,0.9804,0.3308,0.3121,55.6,0.8416,0.8773
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_24.7808:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,1486.848,50000,4096,0.5,log1p,0.9801,0.3298,0.3737,55.87,0.8296,0.878
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_55.296:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,3317.76,50000,256,0.25,log1p,0.9777,0.3489,0.4038,3.01,0.6361,0.9066
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_55.296:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,3317.76,50000,256,0.5,log1p,0.9772,0.349,0.5314,2.98,0.6424,0.9064
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_55.296:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,3317.76,50000,512,0.25,log1p,0.9842,0.353,0.4162,5.35,0.6439,0.9227
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_55.296:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,3317.76,50000,512,0.5,log1p,0.9843,0.3538,0.5507,5.52,0.6431,0.9229
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_55.296:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,3317.76,50000,1024,0.25,log1p,0.9884,0.3618,0.4283,9.74,0.75,0.9361
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_55.296:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,3317.76,50000,1024,0.5,log1p,0.9881,0.3621,0.5377,9.9,0.7333,0.9361
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_55.296:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,3317.76,50000,2048,0.25,log1p,0.9912,0.3786,0.3794,17.38,0.7711,0.9463
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_55.296:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,3317.76,50000,2048,0.5,log1p,0.9907,0.3766,0.4622,17.62,0.789,0.9464
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_55.296:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,3317.76,50000,4096,0.25,log1p,0.993,0.4239,0.3984,32.33,1.4582,0.9535
f1:MAFAULDA:mafaulda_overhang_ball_fault_6g_55.296:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/ball_fault,3317.76,50000,4096,0.5,log1p,0.993,0.4274,0.4901,32.57,1.4594,0.9534
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,823.296,50000,256,0.25,log1p,0.9005,0.316,0.3068,6.75,0.5012,0.6403
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,823.296,50000,256,0.5,log1p,0.9001,0.3162,0.4103,6.79,0.5027,0.64
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,823.296,50000,512,0.25,log1p,0.9327,0.3361,0.355,13.66,0.4505,0.699
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,823.296,50000,512,0.5,log1p,0.9327,0.3351,0.4564,13.68,0.452,0.699
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,823.296,50000,1024,0.25,log1p,0.9524,0.3755,0.3915,25.86,0.4802,0.7512
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,823.296,50000,1024,0.5,log1p,0.9525,0.3788,0.5034,26.32,0.4765,0.7512
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,823.296,50000,2048,0.25,log1p,0.9653,0.4109,0.4275,49.19,0.4977,0.7936
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,823.296,50000,2048,0.5,log1p,0.9653,0.4166,0.5451,49.49,0.4962,0.793
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,823.296,50000,4096,0.25,log1p,0.9738,0.4423,0.4548,93.27,0.5599,0.8272
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,823.296,50000,4096,0.5,log1p,0.9737,0.4425,0.571,93.35,0.5637,0.8277
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_58.368:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3502.08,50000,256,0.25,log1p,0.9264,0.2862,0.2798,6.95,0.7578,0.7329
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_58.368:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3502.08,50000,256,0.5,log1p,0.9264,0.2862,0.3743,6.98,0.7565,0.7329
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_58.368:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3502.08,50000,512,0.25,log1p,0.9467,0.2935,0.3116,11.86,0.8259,0.7692
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_58.368:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3502.08,50000,512,0.5,log1p,0.9466,0.2958,0.4008,11.96,0.8337,0.7689
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_58.368:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3502.08,50000,1024,0.25,log1p,0.9606,0.3033,0.3158,22.77,0.6598,0.8021
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_58.368:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3502.08,50000,1024,0.5,log1p,0.9606,0.3029,0.3867,22.72,0.6567,0.8021
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_58.368:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3502.08,50000,2048,0.25,log1p,0.9708,0.3246,0.3078,43.09,0.5551,0.8313
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_58.368:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3502.08,50000,2048,0.5,log1p,0.9708,0.3266,0.3771,42.62,0.5653,0.8312
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_58.368:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3502.08,50000,4096,0.25,log1p,0.978,0.3641,0.3303,67.62,1.0925,0.8575
f1:MAFAULDA:mafaulda_overhang_cage_fault_20g_58.368:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3502.08,50000,4096,0.5,log1p,0.9779,0.3663,0.3982,68.0,1.0812,0.857
f1:MAFAULDA:mafaulda_overhang_cage_fault_35g_54.0672:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3244.032,50000,256,0.25,log1p,0.9358,0.3207,0.3058,6.75,0.7922,0.7572
f1:MAFAULDA:mafaulda_overhang_cage_fault_35g_54.0672:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3244.032,50000,256,0.5,log1p,0.9358,0.3207,0.4025,6.8,0.7747,0.7574
f1:MAFAULDA:mafaulda_overhang_cage_fault_35g_54.0672:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3244.032,50000,512,0.25,log1p,0.9533,0.3256,0.3348,12.04,0.7669,0.7922
f1:MAFAULDA:mafaulda_overhang_cage_fault_35g_54.0672:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3244.032,50000,512,0.5,log1p,0.9532,0.3266,0.4263,12.08,0.768,0.7919
f1:MAFAULDA:mafaulda_overhang_cage_fault_35g_54.0672:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3244.032,50000,1024,0.25,log1p,0.9658,0.3403,0.3456,22.96,0.7405,0.8244
f1:MAFAULDA:mafaulda_overhang_cage_fault_35g_54.0672:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3244.032,50000,1024,0.5,log1p,0.9658,0.3405,0.4324,22.95,0.7298,0.8245
f1:MAFAULDA:mafaulda_overhang_cage_fault_35g_54.0672:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3244.032,50000,2048,0.25,log1p,0.9753,0.3627,0.3467,40.44,0.7415,0.8538
f1:MAFAULDA:mafaulda_overhang_cage_fault_35g_54.0672:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3244.032,50000,2048,0.5,log1p,0.9752,0.3609,0.4276,40.53,0.7294,0.8539
f1:MAFAULDA:mafaulda_overhang_cage_fault_35g_54.0672:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3244.032,50000,4096,0.25,log1p,0.9818,0.4049,0.3751,67.91,1.1218,0.8788
f1:MAFAULDA:mafaulda_overhang_cage_fault_35g_54.0672:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/cage_fault,3244.032,50000,4096,0.5,log1p,0.9817,0.404,0.4565,67.52,1.1332,0.8786
f1:MAFAULDA:mafaulda_overhang_outer_race_35g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,823.296,50000,256,0.25,log1p,0.9082,0.3278,0.3223,6.57,0.539,0.6669
f1:MAFAULDA:mafaulda_overhang_outer_race_35g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,823.296,50000,256,0.5,log1p,0.9079,0.3278,0.4293,6.61,0.5361,0.6665
f1:MAFAULDA:mafaulda_overhang_outer_race_35g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,823.296,50000,512,0.25,log1p,0.9362,0.3446,0.3606,13.46,0.4664,0.717
f1:MAFAULDA:mafaulda_overhang_outer_race_35g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,823.296,50000,512,0.5,log1p,0.9357,0.3479,0.4652,13.42,0.4697,0.7172
f1:MAFAULDA:mafaulda_overhang_outer_race_35g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,823.296,50000,1024,0.25,log1p,0.9546,0.3771,0.397,25.68,0.5148,0.7634
f1:MAFAULDA:mafaulda_overhang_outer_race_35g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,823.296,50000,1024,0.5,log1p,0.9543,0.3782,0.511,25.65,0.5244,0.7631
f1:MAFAULDA:mafaulda_overhang_outer_race_35g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,823.296,50000,2048,0.25,log1p,0.9667,0.4116,0.4297,49.84,0.5253,0.8027
f1:MAFAULDA:mafaulda_overhang_outer_race_35g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,823.296,50000,2048,0.5,log1p,0.9668,0.4106,0.5507,50.23,0.522,0.8028
f1:MAFAULDA:mafaulda_overhang_outer_race_35g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,823.296,50000,4096,0.25,log1p,0.9749,0.4379,0.4541,94.02,0.5539,0.8345
f1:MAFAULDA:mafaulda_overhang_outer_race_35g_13.7216:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,823.296,50000,4096,0.5,log1p,0.9749,0.4429,0.5726,95.39,0.5506,0.8341
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_17.6128:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,1056.768,50000,256,0.25,log1p,0.9083,0.3401,0.3083,6.99,0.5897,0.6719
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_17.6128:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,1056.768,50000,256,0.5,log1p,0.9085,0.3409,0.4023,6.95,0.5946,0.6726
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_17.6128:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,1056.768,50000,512,0.25,log1p,0.9346,0.3497,0.3445,13.66,0.536,0.7144
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_17.6128:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,1056.768,50000,512,0.5,log1p,0.9342,0.3509,0.4479,13.77,0.5395,0.7147
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_17.6128:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,1056.768,50000,1024,0.25,log1p,0.9522,0.3715,0.3754,25.98,0.5307,0.7569
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_17.6128:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,1056.768,50000,1024,0.5,log1p,0.952,0.3708,0.4775,26.0,0.534,0.7564
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_17.6128:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,1056.768,50000,2048,0.25,log1p,0.9646,0.3959,0.4054,48.22,0.5652,0.7933
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_17.6128:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,1056.768,50000,2048,0.5,log1p,0.9645,0.3975,0.5129,48.6,0.565,0.793
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_17.6128:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,1056.768,50000,4096,0.25,log1p,0.9731,0.4223,0.4233,91.96,0.5703,0.8252
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_17.6128:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,1056.768,50000,4096,0.5,log1p,0.9729,0.4219,0.5196,91.0,0.5748,0.8253
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_61.8496:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,3710.976,50000,256,0.25,log1p,0.9386,0.3432,0.3263,7.09,0.8083,0.7697
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_61.8496:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,3710.976,50000,256,0.5,log1p,0.9385,0.3433,0.4224,7.16,0.8126,0.7698
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_61.8496:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,3710.976,50000,512,0.25,log1p,0.9543,0.3461,0.3482,12.7,0.7523,0.798
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_61.8496:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,3710.976,50000,512,0.5,log1p,0.9541,0.3465,0.4448,12.6,0.7491,0.7978
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_61.8496:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,3710.976,50000,1024,0.25,log1p,0.9665,0.3598,0.363,23.91,0.7317,0.8274
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_61.8496:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,3710.976,50000,1024,0.5,log1p,0.9666,0.3598,0.4437,23.85,0.7351,0.8278
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_61.8496:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,3710.976,50000,2048,0.25,log1p,0.9749,0.383,0.3591,42.21,0.6967,0.8541
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_61.8496:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,3710.976,50000,2048,0.5,log1p,0.9749,0.383,0.4456,42.04,0.7086,0.8544
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_61.8496:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,3710.976,50000,4096,0.25,log1p,0.9806,0.4107,0.3793,70.58,0.8967,0.874
f1:MAFAULDA:mafaulda_overhang_outer_race_6g_61.8496:col3_underhang_radial:train:100000-150000,MAFAULDA,overhang/outer_race,3710.976,50000,4096,0.5,log1p,0.9804,0.4084,0.4684,70.17,0.9058,0.874
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,786.432,50000,256,0.25,log1p,0.9026,0.2937,0.2809,6.04,0.7505,0.6465
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,786.432,50000,256,0.5,log1p,0.902,0.2939,0.3757,5.98,0.7583,0.646
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,786.432,50000,512,0.25,log1p,0.937,0.3132,0.3333,11.81,0.5987,0.7102
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,786.432,50000,512,0.5,log1p,0.9368,0.3117,0.4184,11.82,0.5992,0.7098
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,786.432,50000,1024,0.25,log1p,0.9572,0.3553,0.3584,23.58,0.562,0.7658
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,786.432,50000,1024,0.5,log1p,0.9568,0.3584,0.4571,23.57,0.5694,0.7647
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,786.432,50000,2048,0.25,log1p,0.9691,0.3963,0.3965,44.95,0.6343,0.8088
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,786.432,50000,2048,0.5,log1p,0.9691,0.3951,0.5052,44.13,0.6412,0.8092
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,786.432,50000,4096,0.25,log1p,0.9773,0.4271,0.4269,84.16,0.6455,0.8426
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_13.1072:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,786.432,50000,4096,0.5,log1p,0.9774,0.4273,0.5302,85.78,0.6417,0.8431
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_56.5248:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3391.488,50000,256,0.25,log1p,0.9307,0.2962,0.253,8.46,0.996,0.7549
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_56.5248:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3391.488,50000,256,0.5,log1p,0.9306,0.2958,0.3185,8.57,0.9784,0.7548
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_56.5248:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3391.488,50000,512,0.25,log1p,0.9488,0.2967,0.2752,13.79,0.8764,0.7828
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_56.5248:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3391.488,50000,512,0.5,log1p,0.9484,0.2976,0.3471,13.86,0.8829,0.7825
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_56.5248:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3391.488,50000,1024,0.25,log1p,0.9613,0.3003,0.2895,25.89,0.7378,0.8095
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_56.5248:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3391.488,50000,1024,0.5,log1p,0.9614,0.2974,0.3542,25.93,0.7405,0.8099
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_56.5248:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3391.488,50000,2048,0.25,log1p,0.9711,0.3127,0.2848,46.76,0.7333,0.8351
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_56.5248:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3391.488,50000,2048,0.5,log1p,0.9711,0.313,0.3464,46.87,0.729,0.8352
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_56.5248:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3391.488,50000,4096,0.25,log1p,0.9777,0.3524,0.3049,77.18,1.1747,0.8576
f1:MAFAULDA:mafaulda_underhang_ball_fault_0g_56.5248:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3391.488,50000,4096,0.5,log1p,0.9776,0.3534,0.3758,77.78,1.1617,0.8573
f1:MAFAULDA:mafaulda_underhang_ball_fault_35g_50.7904:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3047.424,50000,256,0.25,log1p,0.9383,0.28,0.2585,5.99,1.0026,0.7793
f1:MAFAULDA:mafaulda_underhang_ball_fault_35g_50.7904:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3047.424,50000,256,0.5,log1p,0.9383,0.2812,0.3402,5.94,1.0069,0.7793
f1:MAFAULDA:mafaulda_underhang_ball_fault_35g_50.7904:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3047.424,50000,512,0.25,log1p,0.9548,0.2791,0.2866,11.14,0.8433,0.8071
f1:MAFAULDA:mafaulda_underhang_ball_fault_35g_50.7904:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3047.424,50000,512,0.5,log1p,0.9549,0.2792,0.3746,11.25,0.8488,0.8075
f1:MAFAULDA:mafaulda_underhang_ball_fault_35g_50.7904:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3047.424,50000,1024,0.25,log1p,0.9666,0.2831,0.3028,20.11,0.8781,0.8337
f1:MAFAULDA:mafaulda_underhang_ball_fault_35g_50.7904:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3047.424,50000,1024,0.5,log1p,0.9665,0.283,0.3867,19.9,0.8813,0.8334
f1:MAFAULDA:mafaulda_underhang_ball_fault_35g_50.7904:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3047.424,50000,2048,0.25,log1p,0.9748,0.2974,0.2825,36.59,0.7494,0.8567
f1:MAFAULDA:mafaulda_underhang_ball_fault_35g_50.7904:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3047.424,50000,2048,0.5,log1p,0.9749,0.2936,0.3358,36.26,0.7639,0.8568
f1:MAFAULDA:mafaulda_underhang_ball_fault_35g_50.7904:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3047.424,50000,4096,0.25,log1p,0.9809,0.3409,0.2975,61.73,1.5134,0.8772
f1:MAFAULDA:mafaulda_underhang_ball_fault_35g_50.7904:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/ball_fault,3047.424,50000,4096,0.5,log1p,0.9803,0.3418,0.3687,61.52,1.5026,0.8767
f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/cage_fault,798.7199999999999,50000,256,0.25,log1p,0.9171,0.3328,0.3261,5.99,0.6341,0.6754
f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/cage_fault,798.7199999999999,50000,256,0.5,log1p,0.9173,0.3336,0.4345,6.04,0.6271,0.6767
f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/cage_fault,798.7199999999999,50000,512,0.25,log1p,0.9474,0.3624,0.396,11.99,0.5323,0.7467
f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/cage_fault,798.7199999999999,50000,512,0.5,log1p,0.9477,0.3579,0.5047,11.79,0.5394,0.747
f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/cage_fault,798.7199999999999,50000,1024,0.25,log1p,0.9647,0.4158,0.4239,22.94,0.5175,0.8027
f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/cage_fault,798.7199999999999,50000,1024,0.5,log1p,0.9643,0.4176,0.5396,22.94,0.5254,0.8025
f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/cage_fault,798.7199999999999,50000,2048,0.25,log1p,0.9745,0.4694,0.4667,44.38,0.5921,0.8412
f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_13.312:col3_underhang_radial:train:100000-150000,MAFAULDA,underhang/cage_fault,798.7199999999999,50000,2048,0.5,log1p,0.9747,0.4673,0.5906,44.51,0.5945,0.8422
