methodology_version,fold_id,dataset,split,window_id,group_id,recording_id,source_file,source_fragment_ids,original_label,mapped_label,channel,native_sampling_rate_hz,window_duration_seconds,stride_seconds,start_sample,end_sample,start_time_seconds,end_time_seconds,rpm,load,fault_type,fault_severity,session,speed_group,temporal_block_id,crosses_source_fragment_boundary,fragment_boundaries_crossed,parent_part2_identity,notes
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_34.2016:col3_underhang_radial:train:100000-150000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_34.2016,data/raw_mafaulda/full/underhang/cage_fault/35g/34.2016.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2052.096,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_34.2016,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_34.2016:col3_underhang_radial:train:125000-175000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_34.2016,data/raw_mafaulda/full/underhang/cage_fault/35g/34.2016.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,125000,175000,2.5,3.5,2052.096,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_34.2016,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_34.2016:col3_underhang_radial:train:150000-200000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_34.2016,data/raw_mafaulda/full/underhang/cage_fault/35g/34.2016.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,150000,200000,3.0,4.0,2052.096,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_34.2016,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_34.2016:col3_underhang_radial:train:175000-225000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_34.2016,data/raw_mafaulda/full/underhang/cage_fault/35g/34.2016.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2052.096,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_34.2016,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_34.2016:col3_underhang_radial:train:200000-250000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_34.2016,data/raw_mafaulda/full/underhang/cage_fault/35g/34.2016.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2052.096,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_34.2016,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256:col3_underhang_radial:train:0-50000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_35.2256,data/raw_mafaulda/full/underhang/cage_fault/35g/35.2256.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2113.536,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256:col3_underhang_radial:train:25000-75000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_35.2256,data/raw_mafaulda/full/underhang/cage_fault/35g/35.2256.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,25000,75000,0.5,1.5,2113.536,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256:col3_underhang_radial:train:50000-100000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_35.2256,data/raw_mafaulda/full/underhang/cage_fault/35g/35.2256.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,50000,100000,1.0,2.0,2113.536,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256:col3_underhang_radial:train:75000-125000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_35.2256,data/raw_mafaulda/full/underhang/cage_fault/35g/35.2256.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,75000,125000,1.5,2.5,2113.536,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256:col3_underhang_radial:train:100000-150000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_35.2256,data/raw_mafaulda/full/underhang/cage_fault/35g/35.2256.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2113.536,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256:col3_underhang_radial:train:125000-175000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_35.2256,data/raw_mafaulda/full/underhang/cage_fault/35g/35.2256.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,125000,175000,2.5,3.5,2113.536,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256:col3_underhang_radial:train:150000-200000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_35.2256,data/raw_mafaulda/full/underhang/cage_fault/35g/35.2256.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,150000,200000,3.0,4.0,2113.536,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256:col3_underhang_radial:train:175000-225000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_35.2256,data/raw_mafaulda/full/underhang/cage_fault/35g/35.2256.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2113.536,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256:col3_underhang_radial:train:200000-250000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_35.2256,data/raw_mafaulda/full/underhang/cage_fault/35g/35.2256.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2113.536,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_35.2256,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496:col3_underhang_radial:train:0-50000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_36.2496,data/raw_mafaulda/full/underhang/cage_fault/35g/36.2496.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2174.976,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496:col3_underhang_radial:train:25000-75000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_36.2496,data/raw_mafaulda/full/underhang/cage_fault/35g/36.2496.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,25000,75000,0.5,1.5,2174.976,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496:col3_underhang_radial:train:50000-100000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_36.2496,data/raw_mafaulda/full/underhang/cage_fault/35g/36.2496.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,50000,100000,1.0,2.0,2174.976,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496:col3_underhang_radial:train:75000-125000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_36.2496,data/raw_mafaulda/full/underhang/cage_fault/35g/36.2496.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,75000,125000,1.5,2.5,2174.976,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496:col3_underhang_radial:train:100000-150000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_36.2496,data/raw_mafaulda/full/underhang/cage_fault/35g/36.2496.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2174.976,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496:col3_underhang_radial:train:125000-175000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_36.2496,data/raw_mafaulda/full/underhang/cage_fault/35g/36.2496.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,125000,175000,2.5,3.5,2174.976,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496:col3_underhang_radial:train:150000-200000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_36.2496,data/raw_mafaulda/full/underhang/cage_fault/35g/36.2496.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,150000,200000,3.0,4.0,2174.976,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496:col3_underhang_radial:train:175000-225000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_36.2496,data/raw_mafaulda/full/underhang/cage_fault/35g/36.2496.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2174.976,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496:col3_underhang_radial:train:200000-250000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_36.2496,data/raw_mafaulda/full/underhang/cage_fault/35g/36.2496.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2174.976,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_36.2496,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784:col3_underhang_radial:train:0-50000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_37.4784,data/raw_mafaulda/full/underhang/cage_fault/35g/37.4784.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2248.704,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784:col3_underhang_radial:train:25000-75000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_37.4784,data/raw_mafaulda/full/underhang/cage_fault/35g/37.4784.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,25000,75000,0.5,1.5,2248.704,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784:col3_underhang_radial:train:50000-100000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_37.4784,data/raw_mafaulda/full/underhang/cage_fault/35g/37.4784.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,50000,100000,1.0,2.0,2248.704,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784:col3_underhang_radial:train:75000-125000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_37.4784,data/raw_mafaulda/full/underhang/cage_fault/35g/37.4784.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,75000,125000,1.5,2.5,2248.704,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784:col3_underhang_radial:train:100000-150000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_37.4784,data/raw_mafaulda/full/underhang/cage_fault/35g/37.4784.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2248.704,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784:col3_underhang_radial:train:125000-175000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_37.4784,data/raw_mafaulda/full/underhang/cage_fault/35g/37.4784.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,125000,175000,2.5,3.5,2248.704,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784:col3_underhang_radial:train:150000-200000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_37.4784,data/raw_mafaulda/full/underhang/cage_fault/35g/37.4784.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,150000,200000,3.0,4.0,2248.704,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784:col3_underhang_radial:train:175000-225000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_37.4784,data/raw_mafaulda/full/underhang/cage_fault/35g/37.4784.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2248.704,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784:col3_underhang_radial:train:200000-250000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_37.4784,data/raw_mafaulda/full/underhang/cage_fault/35g/37.4784.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2248.704,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024:col3_underhang_radial:train:0-50000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_38.5024,data/raw_mafaulda/full/underhang/cage_fault/35g/38.5024.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2310.144,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024:col3_underhang_radial:train:25000-75000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_38.5024,data/raw_mafaulda/full/underhang/cage_fault/35g/38.5024.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,25000,75000,0.5,1.5,2310.144,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024:col3_underhang_radial:train:50000-100000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_38.5024,data/raw_mafaulda/full/underhang/cage_fault/35g/38.5024.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,50000,100000,1.0,2.0,2310.144,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024:col3_underhang_radial:train:75000-125000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_38.5024,data/raw_mafaulda/full/underhang/cage_fault/35g/38.5024.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,75000,125000,1.5,2.5,2310.144,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024:col3_underhang_radial:train:100000-150000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_38.5024,data/raw_mafaulda/full/underhang/cage_fault/35g/38.5024.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2310.144,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024:col3_underhang_radial:train:125000-175000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_38.5024,data/raw_mafaulda/full/underhang/cage_fault/35g/38.5024.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,125000,175000,2.5,3.5,2310.144,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024:col3_underhang_radial:train:150000-200000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_38.5024,data/raw_mafaulda/full/underhang/cage_fault/35g/38.5024.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,150000,200000,3.0,4.0,2310.144,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024:col3_underhang_radial:train:175000-225000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_38.5024,data/raw_mafaulda/full/underhang/cage_fault/35g/38.5024.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2310.144,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024:col3_underhang_radial:train:200000-250000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_38.5024,data/raw_mafaulda/full/underhang/cage_fault/35g/38.5024.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2310.144,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_39.5264:col3_underhang_radial:train:0-50000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_39.5264,data/raw_mafaulda/full/underhang/cage_fault/35g/39.5264.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2371.5840000000003,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_39.5264,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_39.5264:col3_underhang_radial:train:25000-75000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_39.5264,data/raw_mafaulda/full/underhang/cage_fault/35g/39.5264.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,25000,75000,0.5,1.5,2371.5840000000003,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_39.5264,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_39.5264:col3_underhang_radial:train:50000-100000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_39.5264,data/raw_mafaulda/full/underhang/cage_fault/35g/39.5264.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,50000,100000,1.0,2.0,2371.5840000000003,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_39.5264,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_39.5264:col3_underhang_radial:train:75000-125000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_39.5264,data/raw_mafaulda/full/underhang/cage_fault/35g/39.5264.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,75000,125000,1.5,2.5,2371.5840000000003,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_39.5264,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_underhang_cage_fault_35g_39.5264:col3_underhang_radial:train:100000-150000,mafaulda_underhang_cage_fault_35g,mafaulda_underhang_cage_fault_35g_39.5264,data/raw_mafaulda/full/underhang/cage_fault/35g/39.5264.csv,,underhang/cage_fault,Cage_NO_CROSS_DATASET_MATCH,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2371.5840000000003,added_mass_35g,bearing_cage_fault,added_mass_35g,,,,False,,MAFAULDA:mafaulda_underhang_cage_fault_35g_39.5264,
